status_type,status_published,num_reactions,num_comments,num_shares
photo,9/17/2012 10:01,27,18,1
photo,9/17/2012 8:40,87,28,0
photo,9/17/2012 8:21,24,7,0
photo,9/17/2012 1:51,16,4,0
photo,9/16/2012 11:52,12,0,0
photo,9/16/2012 11:44,16,5,0
photo,9/16/2012 11:43,21,8,0
photo,9/16/2012 10:23,28,1,1
photo,9/16/2012 10:07,20,0,0
photo,9/16/2012 9:51,15,3,0
photo,9/16/2012 9:29,36,5,0
photo,9/16/2012 9:22,23,0,0
photo,9/16/2012 6:04,31,12,0
photo,9/16/2012 6:01,19,0,0
photo,9/16/2012 2:03,16,4,0
photo,9/16/2012 1:36,30,11,0
photo,9/16/2012 0:01,22,2,0
photo,9/15/2012 22:50,14,1,2
photo,9/15/2012 5:14,11,7,0
photo,9/15/2012 4:28,21,4,0
photo,9/15/2012 2:35,30,12,0
photo,9/13/2012 21:56,37,13,0
photo,9/13/2012 20:33,10,5,0
photo,9/13/2012 11:02,21,6,0
photo,9/13/2012 10:59,15,1,0
photo,9/13/2012 3:53,19,3,0
photo,9/13/2012 3:39,14,1,0
photo,9/12/2012 2:30,14,8,0
photo,9/10/2012 12:21,12,0,0
photo,9/10/2012 10:04,14,12,0
photo,9/10/2012 9:43,16,3,0
photo,9/10/2012 8:59,16,0,0
photo,9/10/2012 8:09,20,3,0
photo,9/10/2012 7:36,30,10,0
photo,9/10/2012 6:49,14,8,0
photo,9/10/2012 0:59,35,10,0
photo,9/9/2012 23:23,21,4,0
photo,9/9/2012 23:05,20,7,0
photo,9/9/2012 22:15,22,10,13
photo,9/9/2012 10:13,32,14,0
photo,9/9/2012 7:41,12,6,0
photo,9/9/2012 7:28,11,6,0
photo,9/9/2012 3:08,12,0,0
photo,9/9/2012 2:06,12,0,0
photo,9/9/2012 2:01,16,1,0
photo,9/9/2012 0:29,21,5,1
photo,9/8/2012 14:02,14,2,0
photo,9/8/2012 8:28,16,3,0
photo,9/8/2012 2:40,14,0,0
photo,9/7/2012 7:39,22,12,0
photo,9/7/2012 7:35,18,0,0
photo,9/7/2012 4:32,25,10,0
photo,9/7/2012 0:21,22,28,0
photo,9/6/2012 23:17,9,6,0
photo,9/6/2012 9:16,16,3,0
photo,9/6/2012 9:01,16,7,0
photo,9/6/2012 8:43,25,5,0
photo,9/6/2012 8:38,12,5,0
photo,9/6/2012 3:06,18,2,0
photo,9/6/2012 2:52,19,12,0
photo,9/6/2012 2:03,25,0,0
photo,9/6/2012 1:48,23,11,0
photo,9/6/2012 1:13,14,3,0
photo,9/5/2012 10:28,24,3,0
photo,9/5/2012 9:33,36,8,0
photo,9/5/2012 9:00,22,6,0
photo,9/5/2012 4:15,28,6,0
photo,9/4/2012 22:18,15,10,0
photo,9/4/2012 9:58,22,5,0
photo,9/4/2012 9:41,21,1,0
photo,9/4/2012 3:01,32,7,0
photo,9/3/2012 23:35,19,1,3
photo,9/3/2012 22:27,12,5,0
photo,9/2/2012 21:01,12,3,0
photo,9/2/2012 8:50,22,11,0
photo,9/2/2012 8:40,17,2,0
photo,9/2/2012 2:54,13,0,0
photo,9/1/2012 9:24,24,2,2
photo,9/1/2012 9:06,16,10,0
photo,9/1/2012 6:30,19,17,1
photo,9/1/2012 6:18,31,13,0
photo,9/1/2012 4:42,11,4,0
photo,9/1/2012 0:41,21,0,0
photo,9/1/2012 0:28,17,5,0
photo,9/1/2012 0:04,23,0,0
photo,8/31/2012 23:42,17,2,2
photo,8/31/2012 12:32,23,2,2
photo,8/31/2012 10:40,16,3,0
photo,8/31/2012 1:02,22,4,0
photo,8/30/2012 23:17,14,7,0
photo,8/30/2012 22:56,25,2,0
photo,8/30/2012 10:05,19,6,0
photo,8/30/2012 9:00,11,4,0
photo,8/30/2012 8:56,21,12,0
photo,8/30/2012 4:06,12,2,0
photo,8/30/2012 2:41,12,14,0
photo,8/29/2012 21:52,12,0,0
photo,8/29/2012 8:45,36,5,0
photo,8/29/2012 2:24,12,1,0
photo,8/29/2012 0:02,11,0,0
photo,8/28/2012 3:03,38,10,0
photo,8/27/2012 22:24,37,8,0
photo,8/27/2012 10:29,49,10,0
photo,8/27/2012 6:20,11,1,0
photo,8/27/2012 5:22,10,5,0
photo,8/27/2012 4:34,9,4,0
photo,8/27/2012 4:32,13,4,0
photo,8/27/2012 4:06,18,4,0
photo,8/27/2012 0:20,15,0,0
photo,8/26/2012 9:20,14,0,0
photo,8/26/2012 4:38,21,1,0
photo,8/26/2012 4:21,14,3,0
photo,8/26/2012 4:15,16,3,0
photo,8/26/2012 3:54,12,4,0
photo,8/26/2012 3:52,12,2,0
photo,8/26/2012 3:42,23,5,0
photo,8/26/2012 3:39,35,9,1
photo,8/26/2012 2:06,18,4,0
photo,8/25/2012 22:56,12,1,0
photo,8/25/2012 22:49,25,1,0
photo,8/25/2012 5:00,19,10,0
photo,8/25/2012 4:25,13,5,0
photo,8/25/2012 3:41,14,11,0
photo,8/25/2012 2:16,36,13,0
photo,8/25/2012 0:59,37,13,0
photo,8/24/2012 9:26,16,8,0
photo,8/24/2012 9:24,25,15,0
photo,8/24/2012 9:19,28,4,0
photo,8/24/2012 8:22,26,3,0
photo,8/24/2012 6:43,32,6,0
photo,8/24/2012 6:28,35,12,0
photo,8/24/2012 6:16,26,2,0
photo,8/24/2012 5:26,21,3,0
photo,8/24/2012 5:16,34,12,0
photo,8/24/2012 0:13,10,7,0
photo,8/22/2012 23:40,20,10,0
photo,8/22/2012 23:39,25,6,0
photo,8/22/2012 23:23,39,6,0
photo,8/22/2012 9:46,17,3,0
photo,8/22/2012 9:44,26,11,0
photo,8/22/2012 9:42,17,3,0
photo,8/22/2012 9:39,38,12,0
photo,8/22/2012 9:25,18,2,0
photo,8/22/2012 9:22,24,10,0
photo,8/22/2012 9:21,45,18,0
photo,8/22/2012 8:35,15,0,0
photo,8/22/2012 7:52,12,0,0
photo,8/22/2012 3:56,20,3,0
photo,8/22/2012 0:54,37,22,0
photo,8/22/2012 0:25,12,0,0
photo,8/22/2012 0:06,26,1,0
photo,8/21/2012 22:52,18,9,0
photo,8/21/2012 22:31,10,13,0
photo,8/21/2012 20:23,12,15,0
photo,8/21/2012 11:19,16,5,1
photo,8/21/2012 9:47,25,21,0
photo,8/21/2012 2:30,9,17,0
photo,8/21/2012 2:00,13,0,0
photo,8/21/2012 1:21,13,9,0
photo,8/20/2012 23:14,15,3,0
photo,8/20/2012 22:31,12,27,0
photo,8/20/2012 22:14,14,8,2
photo,8/20/2012 22:06,21,12,1
photo,8/20/2012 8:40,21,14,0
photo,8/20/2012 5:44,28,5,0
photo,8/20/2012 5:01,14,0,1
photo,8/20/2012 4:27,19,2,0
photo,8/20/2012 4:12,13,0,1
photo,8/20/2012 2:56,15,2,0
photo,8/20/2012 2:43,23,1,0
photo,8/20/2012 2:12,31,16,0
photo,8/20/2012 1:59,14,0,0
photo,8/20/2012 1:54,5,18,0
photo,8/20/2012 1:20,21,3,0
photo,8/20/2012 1:19,15,0,0
photo,8/19/2012 23:27,23,4,0
photo,8/19/2012 23:26,16,0,0
photo,8/19/2012 10:22,22,12,2
photo,8/19/2012 9:38,15,11,0
photo,8/19/2012 8:39,23,32,0
photo,8/19/2012 5:56,27,7,0
photo,8/19/2012 4:45,20,2,0
photo,8/19/2012 4:44,18,12,0
photo,8/19/2012 2:05,30,6,0
photo,8/19/2012 0:31,16,3,0
photo,8/19/2012 0:30,14,13,0
photo,8/19/2012 0:16,18,0,0
photo,8/19/2012 0:15,26,11,0
photo,8/18/2012 23:39,19,4,0
photo,8/18/2012 23:38,14,2,0
photo,8/18/2012 23:26,20,5,0
photo,8/18/2012 11:29,20,3,0
photo,8/18/2012 11:07,15,0,0
photo,8/18/2012 9:10,15,12,0
photo,8/18/2012 9:05,13,1,0
photo,8/18/2012 5:34,21,5,0
photo,8/18/2012 5:26,31,6,0
photo,8/18/2012 5:09,26,11,0
photo,8/17/2012 10:58,27,9,6
photo,8/17/2012 10:47,21,11,0
photo,8/17/2012 8:38,21,22,1
photo,8/17/2012 8:28,24,9,0
photo,8/17/2012 8:22,17,25,2
photo,8/17/2012 8:19,18,5,0
photo,8/17/2012 8:07,13,4,0
photo,8/17/2012 8:00,14,7,0
photo,8/17/2012 2:42,25,17,0
photo,8/16/2012 9:29,10,21,0
photo,8/16/2012 9:17,12,5,0
photo,8/15/2012 9:12,26,21,0
photo,8/15/2012 8:50,24,11,0
photo,8/15/2012 8:46,16,2,0
photo,8/15/2012 2:50,25,4,0
photo,8/15/2012 2:22,18,1,0
photo,8/15/2012 2:22,17,5,0
photo,8/15/2012 1:55,24,15,0
photo,8/14/2012 12:41,13,2,0
photo,8/14/2012 9:49,20,18,0
photo,8/14/2012 9:46,21,6,1
photo,8/14/2012 9:44,21,8,0
photo,8/14/2012 9:35,13,8,0
photo,8/14/2012 9:26,16,3,0
photo,8/14/2012 9:17,14,5,0
photo,8/14/2012 8:39,16,1,0
photo,8/14/2012 8:18,19,10,0
photo,8/14/2012 4:09,18,4,0
photo,8/14/2012 1:12,20,5,0
photo,8/14/2012 0:47,19,9,0
photo,8/13/2012 9:34,19,3,0
photo,8/13/2012 8:20,9,6,0
photo,8/13/2012 4:02,21,17,0
photo,8/13/2012 2:08,29,5,3
photo,8/13/2012 1:20,14,0,0
photo,8/12/2012 10:52,20,18,0
photo,8/12/2012 10:17,27,18,0
photo,8/12/2012 8:28,21,5,0
photo,8/12/2012 8:17,12,0,0
photo,8/12/2012 2:54,23,5,0
photo,8/12/2012 0:55,22,3,0
photo,8/11/2012 23:32,29,7,0
photo,8/11/2012 9:41,26,13,1
photo,8/11/2012 9:17,23,11,0
photo,8/11/2012 8:13,16,16,0
photo,8/11/2012 7:53,22,4,1
photo,8/11/2012 7:52,18,4,0
photo,8/11/2012 6:19,39,12,0
photo,8/11/2012 4:30,25,19,0
photo,8/11/2012 3:37,15,9,0
photo,8/10/2012 11:13,20,3,0
photo,8/10/2012 11:06,24,2,0
photo,8/10/2012 9:23,30,4,0
photo,8/10/2012 8:03,18,8,0
photo,8/10/2012 7:56,22,5,0
photo,8/10/2012 5:26,18,7,0
photo,8/10/2012 3:06,22,37,0
photo,8/10/2012 1:42,17,12,0
photo,8/9/2012 7:46,19,0,0
photo,8/9/2012 7:45,15,7,1
photo,8/9/2012 3:24,36,16,0
photo,8/9/2012 2:04,18,9,0
photo,8/9/2012 1:04,9,7,0
photo,8/8/2012 9:20,25,13,0
photo,8/8/2012 9:17,22,11,0
photo,8/8/2012 5:19,17,13,0
photo,8/7/2012 21:47,10,9,0
photo,8/7/2012 21:37,13,1,1
photo,8/6/2012 2:55,33,47,0
photo,8/6/2012 2:53,14,13,0
photo,8/5/2012 23:50,10,6,0
photo,8/5/2012 23:20,14,0,0
photo,8/5/2012 10:24,15,0,0
photo,8/5/2012 9:55,18,1,0
photo,8/5/2012 9:53,14,2,0
photo,8/5/2012 2:04,32,7,1
photo,8/5/2012 0:03,14,1,0
photo,8/4/2012 22:47,13,10,0
photo,8/4/2012 5:29,12,4,0
photo,8/4/2012 5:13,15,15,0
photo,8/4/2012 3:33,14,0,0
photo,8/3/2012 5:15,23,4,0
photo,8/2/2012 1:46,18,0,0
photo,8/1/2012 22:32,21,1,0
photo,8/1/2012 22:29,15,2,0
photo,8/1/2012 7:38,13,3,0
photo,7/31/2012 10:12,13,0,0
photo,7/30/2012 6:47,18,3,0
photo,7/29/2012 23:53,18,5,0
photo,7/29/2012 8:20,12,0,0
photo,7/29/2012 1:57,12,0,0
photo,7/28/2012 7:32,19,1,0
photo,7/28/2012 4:37,29,9,0
photo,7/28/2012 2:42,12,1,0
photo,7/27/2012 5:58,13,2,0
photo,7/27/2012 0:15,12,0,1
photo,7/27/2012 0:04,19,3,0
photo,7/26/2012 23:41,22,8,0
photo,7/26/2012 23:25,38,6,1
photo,7/26/2012 10:28,17,7,0
photo,7/26/2012 9:24,37,7,2
photo,7/26/2012 3:41,28,7,0
photo,7/25/2012 23:28,22,5,1
photo,7/25/2012 23:26,28,2,0
photo,7/25/2012 7:53,19,30,0
photo,7/25/2012 7:51,33,12,0
photo,7/25/2012 5:02,18,3,0
photo,7/25/2012 3:32,16,7,0
photo,7/24/2012 23:57,32,4,0
photo,7/24/2012 23:56,30,7,0
photo,7/24/2012 10:35,20,5,0
photo,7/24/2012 10:35,16,2,0
photo,7/24/2012 8:49,36,18,1
photo,7/24/2012 1:32,30,4,1
photo,7/24/2012 0:03,22,2,0
photo,7/23/2012 1:39,34,14,0
photo,7/22/2012 22:43,19,3,0
photo,7/22/2012 9:21,15,5,0
photo,7/22/2012 4:30,12,1,0
photo,7/22/2012 1:26,23,32,0
photo,7/21/2012 22:31,13,2,0
photo,7/21/2012 7:49,17,4,0
photo,7/20/2012 8:43,30,33,0
photo,7/20/2012 8:02,32,1,0
photo,7/20/2012 6:51,12,4,0
photo,7/19/2012 23:52,32,24,0
photo,7/19/2012 23:20,23,6,0
photo,7/19/2012 6:54,34,2,0
photo,7/19/2012 5:49,62,19,0
photo,7/18/2012 23:57,18,20,0
photo,7/18/2012 23:46,10,2,0
photo,7/18/2012 23:31,16,0,0
photo,7/18/2012 9:31,23,5,0
photo,7/18/2012 9:24,14,0,0
photo,7/18/2012 9:21,20,7,0
photo,7/18/2012 9:17,25,8,0
photo,7/18/2012 5:04,19,7,0
photo,7/18/2012 4:12,17,2,0
photo,7/18/2012 0:27,15,13,0
photo,7/18/2012 0:17,25,9,0
photo,7/17/2012 23:20,18,2,0
photo,7/17/2012 7:49,13,3,0
photo,7/17/2012 4:14,19,2,0
photo,7/16/2012 23:25,29,10,2
photo,7/16/2012 22:03,13,3,0
photo,7/16/2012 9:38,25,0,0
photo,7/16/2012 9:05,21,0,0
photo,7/16/2012 8:46,48,17,2
photo,7/16/2012 8:33,22,0,0
photo,7/16/2012 8:20,20,1,0
photo,7/16/2012 8:01,14,14,0
photo,7/16/2012 1:50,31,17,0
photo,7/15/2012 23:49,12,3,0
photo,7/15/2012 8:54,24,39,0
photo,7/15/2012 6:37,10,5,0
photo,7/15/2012 6:36,21,3,0
photo,7/15/2012 6:35,18,0,0
photo,7/15/2012 5:26,14,1,0
photo,7/15/2012 5:07,15,11,0
photo,7/15/2012 4:09,13,4,0
photo,7/15/2012 4:04,12,4,0
photo,7/15/2012 4:00,13,2,0
photo,7/15/2012 3:54,19,17,3
photo,7/15/2012 3:42,12,3,0
photo,7/15/2012 3:32,14,1,0
photo,7/15/2012 2:58,14,7,0
photo,7/15/2012 2:51,15,3,0
photo,6/12/2018 12:06,5,0,0
photo,6/12/2018 4:03,20,1,0
video,6/12/2018 1:47,227,1222,226
photo,6/11/2018 23:52,57,1,0
photo,6/11/2018 21:54,8,0,0
photo,6/11/2018 5:11,94,1,1
photo,6/11/2018 1:35,72,1,1
photo,6/10/2018 2:11,12,0,0
video,6/10/2018 1:04,209,553,152
photo,6/9/2018 10:55,5,0,0
photo,6/9/2018 8:43,576,25,7
photo,6/9/2018 7:28,42,0,1
photo,6/9/2018 7:19,30,0,1
photo,6/9/2018 7:12,32,1,0
photo,6/9/2018 7:03,27,0,1
photo,6/9/2018 5:19,3,0,0
photo,6/9/2018 4:03,14,0,0
video,6/9/2018 2:18,56,0,6
video,6/9/2018 2:11,210,816,246
status,6/8/2018 23:47,89,8,0
photo,6/8/2018 13:21,4,0,0
status,6/8/2018 5:57,76,1,1
photo,6/8/2018 5:22,127,0,10
photo,6/8/2018 0:50,12,1,0
video,6/7/2018 23:23,191,612,201
video,6/7/2018 22:53,209,457,155
photo,6/7/2018 21:53,9,0,0
photo,6/7/2018 9:04,41,0,2
photo,6/7/2018 3:16,19,0,0
photo,6/7/2018 0:43,227,18,2
photo,6/6/2018 22:01,8,2,0
photo,6/6/2018 8:23,91,0,1
photo,6/5/2018 23:56,5,4,0
photo,6/5/2018 23:41,17,0,0
video,6/5/2018 22:21,197,540,261
photo,6/5/2018 8:22,354,10,2
photo,6/5/2018 4:27,44,1,1
photo,6/5/2018 4:09,21,2,0
photo,6/4/2018 23:35,54,2,0
photo,6/4/2018 21:49,10,0,1
photo,6/4/2018 3:40,14,0,0
video,6/4/2018 1:45,236,785,145
photo,6/3/2018 6:31,464,51,4
photo,6/3/2018 4:30,78,0,1
photo,6/3/2018 0:21,15,0,0
photo,6/2/2018 21:14,2,0,0
photo,6/2/2018 6:53,91,4,3
photo,6/2/2018 6:50,56,0,1
photo,6/2/2018 6:18,15,0,5
photo,6/2/2018 4:59,46,2,2
photo,6/2/2018 1:23,19,0,0
status,6/1/2018 22:18,113,11,1
photo,6/1/2018 21:25,5,0,0
photo,6/1/2018 3:12,332,21,6
photo,6/1/2018 0:12,12,1,0
photo,5/31/2018 12:17,11,0,0
photo,5/31/2018 8:37,56,4,2
photo,5/31/2018 3:12,72,13,1
photo,5/30/2018 8:46,10,0,0
photo,5/30/2018 8:24,56,3,12
photo,5/30/2018 5:09,45,0,3
photo,5/30/2018 4:18,37,0,2
photo,5/30/2018 0:59,71,10,49
photo,5/29/2018 12:32,51,0,2
photo,5/29/2018 7:54,76,3,15
photo,5/29/2018 0:36,69,11,69
photo,5/28/2018 23:12,58,5,70
photo,5/28/2018 23:03,29,1,1
photo,5/28/2018 22:04,48,3,54
photo,5/28/2018 19:19,9,1,0
photo,5/28/2018 5:11,69,0,0
photo,5/28/2018 0:04,19,0,0
photo,5/27/2018 9:22,34,0,0
photo,5/27/2018 9:21,29,1,0
photo,5/27/2018 0:28,16,3,1
photo,5/26/2018 10:21,6,0,0
photo,5/26/2018 0:22,13,1,0
photo,5/25/2018 12:50,9,0,0
photo,5/25/2018 8:44,82,0,1
photo,5/24/2018 22:33,5,0,0
photo,5/24/2018 22:28,5,0,0
video,5/24/2018 21:21,219,694,173
video,5/23/2018 21:48,387,3221,242
photo,5/23/2018 11:50,8,0,0
photo,5/23/2018 8:44,68,0,1
photo,5/23/2018 8:37,53,0,1
photo,5/23/2018 8:33,23,0,1
photo,5/23/2018 0:16,15,0,0
video,5/22/2018 22:02,280,1060,223
photo,5/22/2018 21:31,8,0,0
photo,5/22/2018 0:35,23,0,1
photo,5/21/2018 12:45,16,0,0
photo,5/21/2018 8:24,243,7,3
photo,5/21/2018 1:36,84,3,2
photo,5/21/2018 0:17,15,0,0
video,5/20/2018 22:12,303,904,177
photo,5/20/2018 6:45,114,0,3
photo,5/20/2018 5:13,174,66,1
photo,5/19/2018 9:32,10,0,0
status,5/19/2018 6:25,87,56,0
photo,5/19/2018 0:27,81,4,2
photo,5/18/2018 21:53,18,1,0
photo,5/18/2018 3:23,62,1,1
photo,5/18/2018 3:12,318,2,4
photo,5/18/2018 3:04,43,1,2
photo,5/18/2018 2:27,80,2,1
photo,5/17/2018 8:43,19,0,0
photo,5/17/2018 2:35,133,9,2
photo,5/16/2018 23:12,24,1,0
video,5/16/2018 21:02,328,1094,235
photo,5/16/2018 12:44,8,0,0
video,5/15/2018 22:50,488,2428,273
photo,5/15/2018 8:29,50,0,1
photo,5/15/2018 8:16,6,0,2
photo,5/15/2018 0:53,19,2,1
photo,5/14/2018 10:15,12,0,0
photo,5/14/2018 3:25,58,1,0
photo,5/14/2018 0:46,20,0,1
photo,5/13/2018 10:23,90,0,1
photo,5/13/2018 8:02,7,0,0
photo,5/13/2018 2:58,20,0,0
photo,5/12/2018 8:26,9,0,0
photo,5/12/2018 8:00,72,0,0
photo,5/12/2018 5:34,8,1,0
photo,5/12/2018 5:27,2,0,0
photo,5/12/2018 0:59,17,3,0
video,5/11/2018 23:19,185,996,232
photo,5/11/2018 8:27,7,1,0
photo,5/11/2018 6:52,73,1,0
photo,5/11/2018 6:39,70,0,0
photo,5/11/2018 6:03,68,2,0
photo,5/11/2018 1:04,17,2,0
photo,5/10/2018 8:48,11,0,0
photo,5/10/2018 8:28,8,0,0
photo,5/10/2018 7:11,8,0,0
photo,5/10/2018 3:03,71,2,1
photo,5/10/2018 0:20,3,1,0
status,5/9/2018 9:12,61,1,0
photo,5/9/2018 5:21,151,9,1
photo,5/8/2018 23:57,6,0,0
photo,5/8/2018 21:38,139,0,1
photo,5/8/2018 21:35,43,1,0
photo,5/8/2018 8:07,8,0,0
photo,5/8/2018 4:34,51,0,3
photo,5/8/2018 2:03,89,4,1
photo,5/8/2018 1:36,7,2,0
photo,5/8/2018 1:32,7,0,0
video,5/8/2018 0:01,242,715,242
photo,5/7/2018 8:58,7,3,0
photo,5/7/2018 8:31,156,6,2
photo,5/7/2018 3:29,19,0,0
photo,5/6/2018 9:23,511,19,36
photo,5/6/2018 9:18,3,0,0
status,5/6/2018 0:42,90,5,0
photo,5/5/2018 23:11,140,0,0
photo,5/5/2018 21:40,138,3,7
photo,5/5/2018 8:05,2,0,0
photo,5/5/2018 7:36,9,0,0
photo,5/5/2018 6:51,74,2,0
photo,5/5/2018 1:20,3,0,0
photo,5/5/2018 1:06,18,0,1
video,5/4/2018 23:17,339,1019,168
photo,5/4/2018 22:42,6,0,0
photo,5/4/2018 8:34,9,1,0
photo,5/4/2018 3:23,10,0,0
video,5/3/2018 22:11,353,891,168
photo,5/3/2018 10:36,5,0,0
photo,5/3/2018 9:10,84,6,1
photo,5/3/2018 6:41,70,5,1
photo,5/3/2018 1:42,29,0,0
photo,5/2/2018 23:08,11,0,0
photo,5/2/2018 8:44,5,1,0
photo,5/2/2018 3:46,3,0,0
photo,5/1/2018 9:58,9,0,0
photo,5/1/2018 7:27,148,15,1
photo,5/1/2018 5:38,19,4,0
photo,5/1/2018 3:33,4,0,0
photo,5/1/2018 2:39,14,0,0
photo,4/30/2018 23:59,57,0,0
photo,4/30/2018 23:57,45,2,0
photo,4/30/2018 10:53,3,0,0
photo,4/30/2018 2:50,14,2,0
link,4/29/2018 20:41,52,26,1
photo,4/29/2018 10:41,8,6,0
photo,4/29/2018 9:08,64,2,0
photo,4/29/2018 8:52,28,1,0
status,4/29/2018 8:30,71,59,2
photo,4/29/2018 8:19,62,0,0
photo,4/29/2018 6:58,5,3,0
photo,4/29/2018 3:56,8,3,1
video,4/29/2018 2:44,211,859,109
photo,4/29/2018 0:38,20,0,0
video,4/28/2018 23:31,247,828,174
status,4/28/2018 21:32,117,98,1
photo,4/28/2018 8:55,8,0,0
photo,4/28/2018 8:27,210,1,9
photo,4/28/2018 8:07,114,1,1
photo,4/28/2018 7:51,46,0,0
photo,4/28/2018 6:49,62,2,0
photo,4/28/2018 5:56,12,0,0
video,4/28/2018 4:58,231,461,74
photo,4/28/2018 0:09,10,1,0
status,4/27/2018 23:37,114,81,0
photo,4/27/2018 8:22,5,4,0
photo,4/27/2018 7:56,3,0,0
photo,4/27/2018 7:26,8,0,0
photo,4/27/2018 5:53,598,37,10
photo,4/27/2018 2:58,85,6,1
photo,4/27/2018 2:45,25,0,0
video,4/27/2018 0:50,358,1268,186
photo,4/26/2018 8:56,11,3,0
photo,4/26/2018 8:15,5,1,0
photo,4/25/2018 9:58,9,4,0
photo,4/25/2018 8:24,13,0,0
photo,4/25/2018 4:11,11,3,0
photo,4/24/2018 22:46,11,3,0
photo,4/24/2018 21:21,7,1,0
status,4/24/2018 8:17,65,9,0
photo,4/24/2018 8:03,513,11,34
photo,4/24/2018 2:48,7,3,0
photo,4/24/2018 0:03,14,0,0
photo,4/23/2018 22:52,166,20,2
photo,4/23/2018 4:48,7,8,0
photo,4/23/2018 3:46,23,1,0
video,4/23/2018 1:04,404,1129,150
photo,4/22/2018 8:41,11,1,0
photo,4/22/2018 2:19,7,3,0
video,4/21/2018 23:30,425,1377,186
photo,4/21/2018 9:18,8,0,0
photo,4/20/2018 10:37,18,4,0
photo,4/20/2018 9:43,60,0,1
photo,4/20/2018 2:48,36,6,0
photo,4/19/2018 11:46,10,0,0
photo,4/19/2018 10:13,10,2,0
photo,4/19/2018 8:40,111,1,2
photo,4/19/2018 8:37,43,4,1
photo,4/19/2018 5:39,423,16,1
photo,4/18/2018 12:18,10,2,0
photo,4/18/2018 12:10,10,0,0
photo,4/17/2018 7:37,471,13,23
photo,4/17/2018 6:08,11,0,1
photo,4/16/2018 21:41,1508,14,2
photo,4/16/2018 20:23,71,0,1
photo,4/15/2018 9:32,107,7,2
photo,4/14/2018 8:24,141,3,1
status,4/14/2018 4:05,198,11,0
photo,4/13/2018 18:15,637,3,6
photo,4/12/2018 9:04,50,0,0
photo,4/12/2018 7:12,53,0,2
photo,4/12/2018 6:55,50,0,0
photo,4/12/2018 6:09,79,0,0
photo,4/12/2018 3:43,54,0,1
photo,4/11/2018 21:12,122,0,1
photo,4/11/2018 9:19,11,0,0
photo,4/11/2018 8:07,6,0,0
photo,4/11/2018 2:30,85,25,1
photo,4/11/2018 2:20,8,2,0
status,4/10/2018 22:43,885,32,10
photo,4/10/2018 10:30,78,1,0
photo,4/10/2018 9:49,15,0,0
photo,4/10/2018 9:20,11,9,0
photo,4/10/2018 6:38,36,0,0
photo,4/10/2018 6:03,23,1,0
status,4/10/2018 4:36,231,39,0
photo,4/10/2018 2:22,14,2,0
photo,4/10/2018 2:11,14,0,0
video,4/9/2018 23:26,379,2626,151
photo,4/9/2018 10:02,7,0,0
photo,4/9/2018 4:27,12,0,0
photo,4/9/2018 4:20,690,33,21
photo,4/9/2018 2:31,22,3,0
video,4/9/2018 0:58,253,626,244
photo,4/8/2018 22:31,38,0,0
photo,4/8/2018 21:39,67,31,0
photo,4/8/2018 8:05,8,0,0
photo,4/8/2018 4:28,4,0,0
photo,4/8/2018 3:42,23,4,0
video,4/8/2018 0:30,366,1490,154
photo,4/7/2018 22:44,414,65,4
photo,4/7/2018 9:46,16,1,0
photo,4/7/2018 8:41,66,0,0
photo,4/7/2018 8:29,8,0,0
photo,4/7/2018 4:21,44,3,0
photo,4/7/2018 1:47,16,5,0
video,4/6/2018 23:30,468,4143,719
photo,4/6/2018 19:13,87,12,0
photo,4/6/2018 6:45,15,1,0
photo,4/6/2018 1:07,22,0,0
video,4/5/2018 22:37,292,1214,180
photo,4/5/2018 20:11,3,0,0
photo,4/5/2018 8:57,6,0,0
photo,4/5/2018 8:50,20,2,0
photo,4/5/2018 8:46,11,11,0
photo,4/5/2018 8:42,18,4,0
photo,4/5/2018 8:00,6,0,0
photo,4/5/2018 7:17,29,2,4
photo,4/5/2018 5:37,46,0,0
video,4/5/2018 1:48,298,974,140
photo,4/4/2018 22:38,296,86,1
photo,4/4/2018 11:36,11,0,0
photo,4/4/2018 8:30,8,0,0
photo,4/4/2018 0:06,14,0,0
photo,4/3/2018 19:57,54,2,1
photo,4/3/2018 17:53,43,0,1
photo,4/3/2018 13:35,5,0,0
photo,4/3/2018 9:22,11,0,0
photo,4/3/2018 8:23,16,0,0
photo,4/2/2018 11:17,10,0,0
photo,4/2/2018 8:20,11,4,0
photo,4/2/2018 1:52,112,34,1
photo,4/2/2018 1:35,50,4,1
photo,4/1/2018 11:09,10,3,0
photo,4/1/2018 1:11,18,0,0
status,3/31/2018 8:16,150,45,0
photo,3/30/2018 9:15,12,2,0
photo,3/30/2018 7:23,74,0,0
photo,3/30/2018 6:14,27,4,0
photo,3/29/2018 10:42,9,0,0
photo,3/29/2018 9:40,11,1,0
photo,3/29/2018 2:42,18,1,0
photo,3/28/2018 23:36,15,4,0
photo,3/28/2018 23:29,5,1,0
photo,3/28/2018 8:39,96,3,0
photo,3/28/2018 4:03,6,1,0
photo,3/28/2018 2:53,10,5,0
video,3/27/2018 23:38,442,2360,200
photo,3/27/2018 22:34,12,0,0
photo,3/27/2018 10:32,136,6,0
photo,3/27/2018 8:34,11,0,0
photo,3/26/2018 3:43,11,2,0
photo,3/26/2018 3:17,20,1,1
video,3/26/2018 0:37,371,1233,158
photo,3/25/2018 8:15,87,2,1
photo,3/25/2018 3:46,13,2,0
photo,3/25/2018 2:34,72,15,2
